Yr BP,Sr/Fe,Ti,,,,
373.94,0.891880249838466,2410,,,,
373.66,1.07283122048223,2342,,,,
373.38,1.25784615384615,1819,,,,
373.1,1.45229681978799,1814,,,,
372.82,1.81089978054133,1477,,,,
372.55,1.77637738566799,1787,,,,
372.27,1.50060422960725,1968,,,,
371.99,1.32349570200573,2062,,,,
371.71,1.19233817701453,2344,,,,
371.43,1.02107784431138,2547,,,,
371.15,1.10397479398934,1927,,,,
370.87,1.19229860618946,2069,,,,
370.59,0.922144224633057,2534,,,,
370.31,0.724493695070692,2774,,,,
370.03,0.686746987951807,3099,,,,
369.75,0.733571671773919,3334,,,,
369.47,0.899899699097292,2709,,,,
369.19,0.691581273859755,2411,,,,
368.91,0.772801972062449,2295,,,,
368.63,0.87255285826155,2817,,,,
368.35,1.3560929350403,2432,,,,
368.07,1.43609550561798,2072,,,,
367.79,1.10442105263158,2521,,,,
367.51,0.90379746835443,2939,,,,
367.23,1.03942365419252,2743,,,,
366.95,1.32348367029549,2220,,,,
366.67,1.20849420849421,2058,,,,
366.39,1.2347182425979,2216,,,,
366.11,1.03786444528588,2575,,,,
365.83,0.726978523095028,3543,,,,
365.55,0.645566309181271,3463,,,,
365.28,0.771715408118725,2813,,,,
365,0.644677661169415,2859,,,,
364.72,0.576285439692456,3778,,,,
364.44,0.821439235592714,3455,,,,
364.16,0.906546990496304,2951,,,,
363.88,0.821501014198783,3086,,,,
363.6,1.25652450668364,3083,,,,
363.32,1.48165137614679,2397,,,,
363.04,1.22214532871972,2319,,,,
362.76,0.934395501405811,2881,,,,
362.48,0.844172779136104,3238,,,,
362.2,0.813398426905343,3879,,,,
361.92,0.847270986275136,3230,,,,
361.64,0.766345123258307,2224,,,,
361.36,0.461830535571543,2397,,,,
361.08,0.45877122069523,2844,,,,
360.8,0.630616740088106,2832,,,,
360.52,0.936370989485036,2107,,,,
360.24,1.16529830322934,1938,,,,
359.96,0.998898678414097,2809,,,,
359.68,0.939906651108518,3304,,,,
359.4,1.33806386213887,2499,,,,
359.12,1.31875159887439,2312,,,,
358.84,1.23426488456865,2366,,,,
358.56,1.42592071970762,2015,,,,
358.28,1.20856705762366,2117,,,,
358,0.911615605025347,2195,,,,
357.73,0.727142564941706,2333,,,,
357.45,0.581240389543824,2722,,,,
357.17,0.48155253837072,3170,,,,
356.89,0.431690764237238,3149,,,,
356.61,0.557059015324421,3061,,,,
356.33,0.625366807955657,3085,,,,
356.05,0.72093837535014,2692,,,,
355.77,0.816713615023474,2770,,,,
355.49,1.03462106818662,2826,,,,
355.21,0.878891343643302,2871,,,,
354.93,1.01577222449816,2762,,,,
354.65,1.32052631578947,2166,,,,
354.37,1.23452157598499,2015,,,,
354.09,1.04824144486692,2516,,,,
353.81,1.15616984895982,2130,,,,
353.53,0.957093821510298,2388,,,,
353.25,0.964256255155348,2353,,,,
352.97,1.14176870748299,2288,,,,
352.69,1.22032400589102,2279,,,,
352.41,1.44593687038281,1921,,,,
352.13,2.01287051482059,1758,,,,
351.85,2.54038375725123,1339,,,,
351.57,2.27230833682447,1621,,,,
351.29,1.43843416370107,1702,,,,
351.01,0.891304347826087,2004,,,,
350.73,1.13761720904578,2310,,,,
350.46,1.29438428607404,2370,,,,
350.18,0.852234359483615,2833,,,,
349.9,0.621703691865111,3256,,,,
349.62,0.773465285294572,3496,,,,
349.34,1.01398946675444,3220,,,,
349.06,1.20407386255473,2901,,,,
348.78,0.927094105480869,3304,,,,
348.5,0.840786240786241,2888,,,,
348.22,0.611491829204006,3458,,,,
347.94,0.443941109852775,4473,,,,
347.66,0.548671328671329,3882,,,,
347.38,1.03739943465971,2498,,,,
347.1,1.40663900414938,1859,,,,
346.82,1.03525579612953,2293,,,,
346.54,0.815596467594671,3465,,,,
346.26,0.933174224343675,3331,,,,
345.98,0.86769468003084,3347,,,,
345.7,0.647852918488043,3458,,,,
345.42,0.324910916747651,5500,,,,
345.14,0.317805028430499,5988,,,,
344.86,0.611795774647887,3975,,,,
344.58,1.27972591696896,2348,,,,
344.3,1.86695050558808,2137,,,,
344.02,1.95589142504627,1924,,,,
343.74,1.92401628222524,1661,,,,
343.46,2.05996472663139,1693,,,,
343.18,1.87212787212787,1785,,,,
342.91,1.52023121387283,2036,,,,
342.63,1.26946271929825,2307,,,,
342.35,1.15932391244112,2205,,,,
342.07,0.977557287975431,2790,,,,
341.79,1.08080357142857,2867,,,,
341.51,1.20663202177679,2444,,,,
341.23,0.954925650557621,2387,,,,
340.95,1.16257430860688,2448,,,,
340.67,1.86625766871166,2201,,,,
340.39,1.80294117647059,1849,,,,
340.11,1.25654853620955,1851,,,,
339.83,1.00969305331179,2206,,,,
339.55,1.07886830245368,2604,,,,
339.27,1.25482060043935,3144,,,,
338.99,1.09083665338645,2426,,,,
338.71,0.899517332163229,2211,,,,
338.43,1.00497017892644,2645,,,,
338.15,1.0852052672347,3058,,,,
337.87,0.843352500435616,3555,,,,
337.59,0.734614076844611,4043,,,,
337.31,0.739450251645374,3272,,,,
337.03,0.722170470423847,2460,,,,
336.75,0.788923719958203,2233,,,,
336.47,0.865240917289358,2664,,,,
336.19,0.886199794026777,2169,,,,
335.91,1.0381300600679,2268,,,,
335.64,0.892395353933816,2575,,,,
335.36,0.852224682907187,2716,,,,
335.08,0.672363753627862,3233,,,,
334.8,0.68456476218965,3404,,,,
334.52,1.10942556634304,2767,,,,
334.24,1.25145568255338,2600,,,,
333.96,0.861307005171603,3425,,,,
333.68,0.738602279544091,3561,,,,
333.4,0.501618122977346,4056,,,,
333.12,0.48291843220339,4202,,,,
332.84,0.553088235294118,3857,,,,
332.56,0.519222205729553,3584,,,,
332.28,0.582522942062731,4672,,,,
332,1.08581560283688,3420,,,,
331.72,1.08329947175945,2374,,,,
331.44,0.580537502195679,2820,,,,
331.16,0.398586118251928,3979,,,,
330.88,0.32369413647274,4759,,,,
330.6,0.402671523982999,4747,,,,
330.32,0.521178120617111,3865,,,,
330.04,0.686034948146043,3425,,,,
329.76,0.707181606819943,3600,,,,
329.48,0.569176319176319,4424,,,,
329.2,0.636374393562892,4409,,,,
328.92,0.696220192795535,3841,,,,
328.64,0.982420894023104,2736,,,,
328.36,0.979874213836478,2473,,,,
328.09,0.771477663230241,3693,,,,
327.81,0.831031807602793,3770,,,,
327.53,0.969742813918306,3193,,,,
327.25,0.863210842531787,3426,,,,
326.97,0.736107740839602,3930,,,,
326.69,0.895616164500928,3200,,,,
326.41,0.983887733887734,2488,,,,
326.13,0.696416120485288,3809,,,,
325.85,0.535483067729084,3876,,,,
325.57,0.248743907011624,4845,,,,
325.29,0.140334867481352,9597,,,,
325.01,0.136607486884614,14482,,,,
324.73,0.242455896007428,13309,,,,
324.45,0.437691923159323,8023,,,,
324.17,0.802403369672943,5154,,,,
323.89,1.41133384734002,3388,,,,
323.61,2.04764723290914,1865,,,,
323.33,1.83425414364641,1783,,,,
323.05,1.81414619709973,1859,,,,
322.77,1.48351940457204,2118,,,,
322.49,1.26371356437916,2258,,,,
322.21,0.949189985272459,2853,,,,
321.93,0.991196853343323,2769,,,,
321.65,0.840697477568986,3235,,,,
321.37,0.947484704282801,3119,,,,
321.09,1.1054940463756,2567,,,,
320.82,1.24073246985261,2640,,,,
320.54,1.11781727986771,3046,,,,
320.26,1.35463568143307,2405,,,,
319.98,1.30324016819194,2345,,,,
319.7,1.39611398963731,2359,,,,
319.42,1.32465581977472,2287,,,,
319.14,1.18857682322398,2183,,,,
318.86,1.28001909763667,2060,,,,
318.58,1.21702610669694,2284,,,,
318.3,0.99941611521993,3041,,,,
318.02,1.03664183611838,3001,,,,
317.74,1.15013803355277,2775,,,,
317.46,1.22515808491418,2801,,,,
317.18,1.09600171049818,3176,,,,
316.9,1.11328613077884,2614,,,,
316.62,1.06187256709691,2739,,,,
316.34,1.06233005647354,2849,,,,
316.06,1.01074806534824,2696,,,,
315.78,0.842135367016206,2917,,,,
315.5,0.766331658291457,3188,,,,
315.22,0.752217098261795,3272,,,,
314.94,0.769436043408646,3250,,,,
314.66,0.809087509349289,3555,,,,
314.38,0.691496716211545,3157,,,,
314.1,0.629541864139021,3217,,,,
313.82,0.653947803105385,3155,,,,
313.54,0.647880129405755,2841,,,,
313.27,0.628968253968254,3055,,,,
312.99,0.761594075119027,3061,,,,
312.71,0.789455724279133,3597,,,,
312.43,0.944653614457831,3090,,,,
312.15,1.11586096683979,2993,,,,
311.87,1.06724392041268,3074,,,,
311.59,0.964348436951177,3087,,,,
311.31,0.811340384948847,3124,,,,
311.03,0.626502403846154,2925,,,,
310.75,0.365812859383168,3459,,,,
310.47,0.288183173962628,4140,,,,
310.19,0.296231155778894,4641,,,,
309.91,0.385125184094256,4585,,,,
309.63,0.467616698638896,4912,,,,
309.35,0.425947187141217,4859,,,,
309.07,0.328735842162952,5277,,,,
308.79,0.409230769230769,4973,,,,
308.51,0.534293471845119,4506,,,,
308.23,0.446252629248312,4620,,,,
307.95,0.466757123473541,4269,,,,
307.67,0.479339723109691,4349,,,,
307.39,0.434352320211128,4434,,,,
307.11,0.466123105190629,4235,,,,
306.83,0.478281068524971,4193,,,,
306.55,0.507753380473887,3845,,,,
306.27,0.538256335637201,4008,,,,
306,0.522466039707419,4448,,,,
305.72,0.565528569752435,4399,,,,
305.44,0.54239585900912,4200,,,,
305.16,0.582800196850394,3913,,,,
304.88,0.631532329495128,4179,,,,
304.6,0.455808080808081,4117,,,,
304.32,0.369577339132374,3966,,,,
304.04,0.284501061571125,4578,,,,
303.76,0.315942352809742,4541,,,,
303.48,0.386063002863767,3638,,,,
303.2,0.520871143375681,3390,,,,
302.92,0.595321473595742,3744,,,,
302.64,0.547395498392283,3818,,,,
302.36,0.502869703260471,3927,,,,
302.08,0.474730828389365,4455,,,,
301.8,0.461280915865644,4848,,,,
301.52,0.547204287976611,4189,,,,
301.24,0.658282044420658,4265,,,,
300.96,0.609318096194901,3601,,,,
300.68,0.560269274736441,3661,,,,
300.4,0.607172528385489,3641,,,,
300.12,0.871680594243268,2574,,,,
299.84,0.824412296564195,2440,,,,
299.56,0.740308191403082,3111,,,,
299.28,0.910236756940896,2793,,,,
299,0.965069495245062,2994,,,,
298.72,0.749057457397074,3730,,,,
298.45,0.652032520325203,3809,,,,
298.17,0.638191671420422,3790,,,,
297.89,0.666716462503735,3098,,,,
297.61,0.752110034385746,3282,,,,
297.33,0.733504988735114,3565,,,,
297.05,0.757639791937581,3271,,,,
296.77,0.849312800132472,2881,,,,
296.49,0.941680335338072,2891,,,,
296.21,0.884360849878091,2707,,,,
295.93,0.708239192649495,2754,,,,
295.65,0.680727070903288,3189,,,,
295.37,0.677874186550976,3567,,,,
295.09,0.795074202715504,3435,,,,
294.81,0.964150227617602,2740,,,,
294.53,0.844399109792285,2843,,,,
294.25,0.656340755082285,2991,,,,
293.97,0.64203345785285,2785,,,,
293.69,0.682625613263407,2962,,,,
293.41,0.650412836890481,3465,,,,
293.13,0.575649950277028,3933,,,,
292.85,0.554628743333789,3812,,,,
292.57,0.478701330404003,3287,,,,
292.29,0.454185303514377,3095,,,,
292.01,0.541071428571429,3279,,,,
291.73,0.608765971211386,3230,,,,
291.45,0.636393604746992,2919,,,,
291.18,0.757394161994974,2757,,,,
290.9,0.606764168190128,2507,,,,
290.62,0.63191100780342,2893,,,,
290.34,0.551645533551788,3524,,,,
290.06,0.502975420439845,4023,,,,
289.78,0.604718904748034,3718,,,,
289.5,0.655934343434343,2986,,,,
289.22,0.647486772486772,3373,,,,
288.94,0.642052023121387,4162,,,,
288.66,0.533951390628915,4524,,,,
288.38,0.560470112473145,4701,,,,
288.1,0.700214460784314,3919,,,,
287.82,0.782406639004149,3518,,,,
287.54,0.69728700618753,3499,,,,
287.26,0.672786177105832,3623,,,,
286.98,0.725040128410915,3384,,,,
286.7,0.687155005221543,3368,,,,
286.42,0.714327357528057,3612,,,,
286.14,0.681664956763887,3296,,,,
285.86,0.624483397463303,3516,,,,
285.58,0.59375,3347,,,,
285.3,0.632239657631954,3704,,,,
285.02,0.692776327241079,3431,,,,
284.74,0.682658959537572,3443,,,,
284.46,0.635570181714122,3170,,,,
284.18,0.59163508391987,3792,,,,
283.9,0.638992042440318,4038,,,,
283.63,0.703158214394169,3486,,,,
283.35,0.723065250379363,3274,,,,
283.07,0.753254901960784,3307,,,,
282.79,0.793462109955423,3485,,,,
282.51,0.659372300604665,3422,,,,
282.23,0.614037526059764,3358,,,,
281.95,0.633163698049194,3354,,,,
281.67,0.653512575888985,3353,,,,
281.39,0.664527421236873,3401,,,,
281.11,0.72006496382696,3427,,,,
280.83,0.706394919509674,3542,,,,
280.55,0.675313445741461,3619,,,,
280.27,0.678459343794579,3561,,,,
279.99,0.708502024291498,3267,,,,
279.71,0.654170062483021,3408,,,,
279.43,0.654599088227407,3909,,,,
279.15,0.700914470145239,3999,,,,
278.87,0.79938884644767,3444,,,,
278.59,0.731646961781688,3695,,,,
278.31,0.663671533757644,3898,,,,
278.03,0.62428892710676,3832,,,,
277.75,0.629851940776311,3980,,,,
277.47,0.554494244428117,4021,,,,
277.19,0.596954038618439,3627,,,,
276.91,0.620512820512821,3298,,,,
276.63,0.533052039381153,3718,,,,
276.36,0.460807021821285,4070,,,,
276.08,0.452475128850533,3813,,,,
275.8,0.40063051702396,3565,,,,
275.52,0.394209659714599,3715,,,,
275.24,0.342334619231319,3600,,,,
274.96,0.415071770334928,3763,,,,
274.68,0.624171917918888,3293,,,,
274.4,0.826792722083482,2965,,,,
274.12,0.847478693181818,3213,,,,
273.84,0.798446995273464,3203,,,,
273.56,0.732249235227822,3187,,,,
273.28,0.557746478873239,3985,,,,
273,0.514993322811703,4664,,,,
272.72,0.505732801595214,4624,,,,
272.44,0.478923311325546,4529,,,,
272.16,0.620125786163522,4222,,,,
271.88,0.71459258198482,3987,,,,
271.6,0.873825720764496,4209,,,,
271.32,0.874270900842515,3943,,,,
271.04,0.953079627082378,3576,,,,
270.76,1.04118425405227,3881,,,,
270.48,0.980734278444202,3340,,,,
270.2,0.88849458348898,3405,,,,
269.92,0.708499095840868,3628,,,,
269.64,0.553194741669214,3571,,,,
269.36,0.428096638118369,3726,,,,
269.08,0.441909748192471,4051,,,,
268.81,0.680857724213492,3599,,,,
268.53,0.968552215189873,2828,,,,
268.25,0.543297942932979,3126,,,,
267.97,0.416803707579608,3613,,,,
267.69,0.486641509433962,3842,,,,
267.41,0.512510425354462,3406,,,,
267.13,0.536160285439824,3235,,,,
266.85,0.458895552223888,3358,,,,
266.57,0.365051523788643,3818,,,,
266.29,0.292019847012611,4298,,,,
266.01,0.277586903799515,5069,,,,
265.73,0.286913723219456,5728,,,,
265.45,0.306248076331179,5110,,,,
264.75,0.307848588537211,4705,,,,
264.05,0.245638802057074,5397,,,,
263.35,0.256817979923603,5568,,,,
262.65,0.241234613950019,5098,,,,
261.95,0.256096376177985,5129,,,,
261.26,0.289128205128205,5177,,,,
260.56,0.296952441210587,4701,,,,
259.86,0.271431459765467,4933,,,,
259.16,0.312023708721423,4747,,,,
258.46,0.30975435735399,4890,,,,
257.76,0.297297297297297,5285,,,,
257.06,0.285278624896036,5224,,,,
256.36,0.293334610227926,4923,,,,
255.66,0.249166587294028,4620,,,,
254.96,0.263751348171389,4711,,,,
254.26,0.284826618560834,4946,,,,
253.57,0.273981989036805,5151,,,,
252.87,0.257893266275496,5435,,,,
252.17,0.275588468659085,5185,,,,
251.47,0.270119521912351,5818,,,,
250.77,0.270312773021143,5782,,,,
250.07,0.278239745865645,5195,,,,
249.37,0.25,5480,,,,
248.67,0.250201255836419,6791,,,,
247.97,0.279180077926478,5635,,,,
247.27,0.343515963736697,5177,,,,
246.58,0.371304898648649,5047,,,,
245.88,0.356584362139918,5032,,,,
245.18,0.27696188845842,5593,,,,
244.48,0.27738063719001,5773,,,,
243.78,0.298690364826941,4819,,,,
243.08,0.301542903545971,5622,,,,
243.08,0.252162805550717,8168,,,,
242.38,0.292623615239125,10620,,,,
241.68,0.437317110734637,7824,,,,
240.98,0.716596764529658,5018,,,,
240.28,0.760852043753598,5027,,,,
239.58,0.496434862847077,7199,,,,
238.88,0.798435419440746,3353,,,,
238.19,0.91444568868981,2421,,,,
237.49,0.817911188290747,2239,,,,
236.79,0.661411593499879,2833,,,,
236.09,0.605376950554615,3009,,,,
235.39,0.859025270758123,2800,,,,
234.69,0.628824235152969,3251,,,,
233.99,0.513649090060663,4328,,,,
233.29,0.635248633515531,3446,,,,
232.59,0.858926829268293,2695,,,,
231.89,0.707954958227388,3171,,,,
231.19,0.69693094629156,4402,,,,
230.5,1.79839704069051,2327,,,,
229.8,1.87771323754204,1813,,,,
229.1,1.1679866611088,2582,,,,
228.4,0.563837797138862,4733,,,,
227.7,0.492435250876143,6220,,,,
227,0.899538267804673,4397,,,,
226.3,0.618639139284676,4311,,,,
225.6,0.380952380952381,4545,,,,
224.9,0.717008797653959,3859,,,,
224.2,0.679633867276888,4033,,,,
223.5,0.717094017094017,4264,,,,
222.81,0.652401746724891,4611,,,,
222.11,0.728355326681687,4539,,,,
221.41,0.446396664681358,6611,,,,
220.71,0.249679708288164,9599,,,,
220.01,0.148774678024951,10126,,,,
219.31,0.238830486202365,8904,,,,
218.61,0.365110629636925,7729,,,,
217.91,0.663793103448276,4917,,,,
217.21,0.669278830880017,4669,,,,
216.51,0.4892696122633,5616,,,,
215.82,0.482831570382425,6498,,,,
215.12,0.63184948113665,5704,,,,
214.42,0.276101120667188,9042,,,,
213.72,0.155823440998742,15047,,,,
213.02,0.142976459306462,15227,,,,
212.32,0.143958414371088,12052,,,,
211.62,0.14783055401881,11864,,,,
210.92,0.144795572219247,9962,,,,
210.22,0.215713019163882,7451,,,,
209.52,0.270965741745466,6740,,,,
208.82,0.217964824120603,7213,,,,
208.13,0.292578292578293,6699,,,,
207.43,0.348812172540013,7097,,,,
206.73,0.391799022602321,6250,,,,
206.03,0.482709616295595,6171,,,,
205.33,0.454499126383227,6509,,,,
204.63,0.340971644370479,7348,,,,
203.93,0.561395518309346,5407,,,,
203.3,0.576448156891229,5434,,,,
202.95,0.495394788632606,6101,,,,
202.6,0.45595929190855,6270,,,,
202.24,0.758609727667691,5462,,,,
201.89,0.407557932263815,7668,,,,
201.54,0.392296718972896,9050,,,,
201.19,0.421002416995293,8747,,,,
200.83,0.357567264573991,10779,,,,
195.9,0.191268927654299,10959,,,,
195.54,0.371620644788203,7207,,,,
193.78,0.496883452898977,3967,,,,
193.43,0.62637981527371,3869,,,,
193.08,0.74522606874461,3672,,,,
192.72,0.853190656400887,3779,,,,
192.37,0.801352385812707,3960,,,,
192.02,0.781741867785939,4578,,,,
191.67,0.908209351753454,4270,,,,
191.31,0.696219471395115,4922,,,,
190.96,0.513905683192261,5046,,,,
190.61,0.531227418189326,5450,,,,
190.25,0.566737826573142,5339,,,,
189.9,0.435095577061505,6702,,,,
189.55,0.310021436227224,7591,,,,
189.2,0.290880046471101,6622,,,,
188.84,0.296844614516028,7942,,,,
188.49,0.265775622449583,7658,,,,
188.14,0.278408769847997,7549,,,,
187.79,0.245126238414829,7189,,,,
187.43,0.263386715095482,7365,,,,
187.08,0.432819753750925,6461,,,,
186.73,0.686656174935807,5685,,,,
186.38,0.794599380256751,5322,,,,
186.02,0.886512590548465,3319,,,,
185.67,0.751828631138976,2836,,,,
185.32,0.579116789055427,5171,,,,
184.97,0.401674869609932,6760,,,,
184.61,0.405201404977206,6742,,,,
184.26,0.347951321379708,7024,,,,
183.91,0.280099150141643,6893,,,,
183.56,0.272287679629504,7104,,,,
183.2,0.248177249239046,7312,,,,
182.85,0.285676345609065,5859,,,,
182.5,0.316420378216389,4337,,,,
182.14,0.456325844046618,3966,,,,
181.79,0.558464701850583,3502,,,,
181.44,0.674974039460021,3393,,,,
181.09,0.830747126436782,3595,,,,
180.73,0.772290096178841,3578,,,,
180.38,0.625059438896814,3857,,,,
180.03,0.685860524632118,3763,,,,
179.68,0.71283196823033,4140,,,,
179.32,0.654725992961287,4440,,,,
178.97,0.543223773075191,4363,,,,
178.62,0.542447886339816,3954,,,,
178.27,0.557860138274963,4127,,,,
177.91,0.514966135022941,4330,,,,
177.56,0.518342951360264,4216,,,,
177.21,0.557541781256611,4255,,,,
176.86,0.528541645984315,4822,,,,
176.5,0.547828758705449,4653,,,,
176.15,0.556026024992255,4322,,,,
175.8,0.514256619144603,4447,,,,
175.45,0.570871261378413,4375,,,,
175.09,0.505835380835381,4793,,,,
174.74,0.532330046704722,4512,,,,
174.39,0.620107884769884,4166,,,,
174.03,0.665698026395447,3854,,,,
172.62,0.701463790446841,3784,,,,
172.27,0.871600988803257,3969,,,,
171.92,0.74278142000279,3873,,,,
171.57,0.836692795819336,3328,,,,
171.21,0.534156510583708,3056,,,,
170.86,0.367229367631297,3465,,,,
170.51,0.434017595307918,3394,,,,
170.16,0.391964387626983,3934,,,,
169.8,0.31921349678359,3055,,,,
169.45,0.24136895827079,4194,,,,
169.1,0.573487031700288,3306,,,,
168.75,0.6864190103775,3241,,,,
168.39,0.680684136199592,2930,,,,
168.04,0.69100935828877,2818,,,,
167.69,0.749111725227004,2221,,,,
167.34,1.02243673362901,1795,,,,
166.98,0.763701350277998,1884,,,,
166.63,0.529247478665632,2544,,,,
166.28,0.501134816159782,2778,,,,
165.92,0.431388888888889,2934,,,,
165.57,0.485490079952621,2795,,,,
165.22,0.574114697586963,2445,,,,
164.87,0.743267186392629,2429,,,,
164.51,0.754240555127217,2332,,,,
164.16,0.909969257795345,2252,,,,
163.81,1.26918075422627,1969,,,,
162.05,0.858725289706885,2948,,,,
161.69,0.831409856519027,2922,,,,
161.34,0.674903368304804,3249,,,,
160.99,0.574709774060667,3566,,,,
160.64,0.588931851135814,3274,,,,
160.28,0.599561296612235,2882,,,,
159.93,0.504122633840437,3008,,,,
159.58,0.406475888701852,3227,,,,
159.57,1.17955360701475,2939,,,,
159.43,1.35658914728682,2660,,,,
159.29,1.33495145631068,2750,,,,
159.15,1.11761374362847,2922,,,,
159.01,0.883474195288617,3040,,,,
158.87,0.882488479262673,3240,,,,
158.72,1.09820193637621,2817,,,,
158.58,1.40043431053203,2688,,,,
158.44,1.20968395461912,2961,,,,
158.3,0.901909883181902,2891,,,,
158.16,1.0299711815562,2816,,,,
158.02,1.3359460047899,2952,,,,
157.88,1.03039406255522,3546,,,,
157.74,0.715250675472831,3794,,,,
157.6,0.485927940176751,4267,,,,
157.45,0.50650464617584,4065,,,,
157.31,0.659436662147914,3709,,,,
157.17,0.723922902494331,3876,,,,
157.03,0.575844964817165,4366,,,,
156.89,0.370667458902753,5050,,,,
156.75,0.259828761139263,5643,,,,
156.61,0.255290102389079,5373,,,,
156.47,0.263032685146876,5425,,,,
156.33,0.378523951409581,5454,,,,
156.19,0.364868049010368,4808,,,,
156.04,0.392976012854356,4952,,,,
155.9,0.387679628064243,4424,,,,
155.76,0.331715512413664,4980,,,,
155.62,0.279475257389572,6206,,,,
155.48,0.277996070726916,6299,,,,
155.34,0.256777054574065,6728,,,,
155.2,0.24133540811996,7203,,,,
155.06,0.263948654365108,6560,,,,
154.92,0.246728462377317,7006,,,,
154.77,0.274807037062791,6729,,,,
154.63,0.288614298323036,6794,,,,
154.49,0.242831983092638,7098,,,,
154.35,0.252154164718456,7543,,,,
154.21,0.214651793789569,7624,,,,
154.07,0.16610495907559,7631,,,,
153.93,0.125710227272727,7885,,,,
153.79,0.0915245861131703,7675,,,,
153.65,0.105900528256753,7458,,,,
153.51,0.104783250980592,8243,,,,
153.36,0.0917444863898271,8302,,,,
153.22,0.142890361585862,7662,,,,
153.08,0.184959618694558,6787,,,,
152.94,0.244722377121007,5578,,,,
152.8,0.256144393241167,4952,,,,
152.66,0.257142857142857,4913,,,,
152.52,0.355189017518697,4480,,,,
152.38,0.587402597402597,3215,,,,
152.24,0.599917875718587,3356,,,,
152.1,0.601342665333524,3594,,,,
151.95,0.90059861373661,2986,,,,
151.81,0.929775740710427,3381,,,,
151.67,1.02586359610275,3248,,,,
151.53,1.08768076148636,2857,,,,
151.39,1.17858452511918,3084,,,,
151.25,1.01309966365728,2882,,,,
151.11,0.755497462709519,3653,,,,
150.97,0.768511421125249,3863,,,,
150.83,1.11903548989642,3421,,,,
150.68,0.873571229439643,3806,,,,
150.54,0.570094461142121,4856,,,,
150.4,0.415549872122762,5740,,,,
150.26,0.461597626634436,5587,,,,
150.12,0.564769835762202,4683,,,,
149.98,0.623462520306336,4315,,,,
149.84,0.509223411523571,4310,,,,
149.7,0.394106090373281,5010,,,,
149.56,0.416493210427198,5776,,,,
149.42,0.455014444903013,5464,,,,
149.27,0.451045221843003,5151,,,,
149.13,0.435003104947216,4868,,,,
148.99,0.294421689096938,5085,,,,
148.85,0.25951126018208,5293,,,,
148.71,0.262869660460022,4839,,,,
148.57,0.276219512195122,4559,,,,
148.43,0.285817730423089,4662,,,,
148.29,0.258173302107728,4756,,,,
148.15,0.273862453883266,5249,,,,
148,0.258999037536092,5127,,,,
147.86,0.251715592832634,5097,,,,
147.72,0.240802060338484,4827,,,,
147.58,0.244233013194507,5328,,,,
147.44,0.228252401973513,5497,,,,
147.3,0.252351812950954,5245,,,,
147.16,0.245025688930406,4834,,,,
147.02,0.261111111111111,4624,,,,
146.88,0.250671358459117,5268,,,,
146.74,0.289756759375909,4695,,,,
146.59,0.273827973653623,4314,,,,
146.45,0.266828267760582,4668,,,,
146.31,0.250949913644214,4800,,,,
146.17,0.220428250733897,4330,,,,
146.03,0.236798830623059,4281,,,,
145.89,0.243465045592705,4284,,,,
145.75,0.262291792093117,4299,,,,
145.61,0.217015341701534,4656,,,,
145.47,0.214898332851499,4833,,,,
145.32,0.253434637801832,4569,,,,
145.18,0.290859357191703,4375,,,,
145.04,0.31169801918525,3806,,,,
144.9,0.391101694915254,3449,,,,
144.76,0.443380452956376,3588,,,,
144.62,0.408987399423106,3755,,,,
144.48,0.620393354974222,3473,,,,
144.34,1.39399950409125,2803,,,,
144.2,1.34593503395118,2793,,,,
144.06,0.547907704341025,3822,,,,
143.91,0.284216491924058,5115,,,,
143.77,0.229731873710931,5475,,,,
143.63,0.264648782209672,5543,,,,
143.49,0.280466970387244,4965,,,,
143.35,0.316909735908553,4961,,,,
143.21,0.274210343630684,5376,,,,
143.07,0.235028612879826,5803,,,,
142.93,0.242804485922673,6150,,,,
142.79,0.325645756457565,5857,,,,
142.65,0.443821391484943,4346,,,,
142.5,0.543898985130989,4027,,,,
142.36,0.531679435729053,3994,,,,
142.22,0.496652672188812,3850,,,,
142.08,0.512409747292419,4206,,,,
141.94,0.441521466803325,4215,,,,
141.8,0.529172871260322,3962,,,,
141.66,0.914765694076039,3256,,,,
141.52,0.850123718628491,2757,,,,
141.38,0.670570520327924,3017,,,,
141.23,0.783369408369408,2938,,,,
141.09,1.0239205351713,2902,,,,
140.95,0.91569992266048,2636,,,,
140.81,0.918993314982304,2598,,,,
140.67,0.870772442588727,2591,,,,
140.53,0.836662505201831,2783,,,,
140.39,0.787063002430361,2740,,,,
140.25,0.687885985748219,3141,,,,
140.11,0.527614420864229,3455,,,,
139.97,0.430743618201998,4132,,,,
139.82,0.377434984673193,4527,,,,
139.68,0.365801469904177,4279,,,,
139.54,0.332706590204005,4453,,,,
139.4,0.335875564475665,4241,,,,
139.26,0.32815163975529,4081,,,,
139.12,0.286589828027808,4657,,,,
138.98,0.231950601646612,5051,,,,
138.84,0.221212121212121,5454,,,,
138.7,0.193521652047793,5606,,,,
138.55,0.204323866044934,5511,,,,
138.41,0.211929127844814,4975,,,,
138.27,0.215489784820943,4818,,,,
138.13,0.206774876499647,5378,,,,
137.99,0.198710979965833,5636,,,,
137.85,0.220057440037258,5493,,,,
137.71,0.195972458725105,5814,,,,
137.57,0.195116402517631,5982,,,,
